"","PriorSalesKey","PriorSales"
"25028","498September2013",159413
"25029","499September2013",120435
"25030","500September2013",120399
"25031","501September2013",132393
"25032","502September2013",273821
"25033","503September2013",145764
"25034","504September2013",149348
"25035","505September2013",111254
"25036","506September2013",176343
"25037","507September2013",199690
"25038","508September2013",141199
"25039","509September2013",143498
"25040","510September2013",193225
"25041","511September2013",130311
"25042","512September2013",144824
"25043","513September2013",414242
"25044","514September2013",134722
"25045","515September2013",206617
"25046","516September2013",127809
"25047","517September2013",125907
"25048","518September2013",134152
"25049","519September2013",118476
"25050","520September2013",82354
"25051","521September2013",120315
"25052","522September2013",190066
"25053","523September2013",440744
"25054","524September2013",200792
"25055","525September2013",250057
"25056","526September2013",233658
"25057","527September2013",241083
"25058","528September2013",253494
"25059","529September2013",172926
"25060","530September2013",147976
"25061","531September2013",108519
"25062","532September2013",252356
"25063","533September2013",203774
"25064","534September2013",172715
"25065","535September2013",185455
"25066","536September2013",187908
"25067","537September2013",118487
"25068","538September2013",90302
"25069","539September2013",257791
"25070","540September2013",114538
"25071","541September2013",149145
"25072","542September2013",144968
"25073","543September2013",66103
"25074","544September2013",352367
"25075","545September2013",239059
"25076","546September2013",322310
"25077","547September2013",135300
"25078","548September2013",118170
"25079","549September2013",104934
"25080","550September2013",130382
"25081","551September2013",149713
"25082","552September2013",179221
"25083","553September2013",160026
"25084","554September2013",94724
"25085","555September2013",129841
"25086","556September2013",152149
"25087","557September2013",94862
"25088","558September2013",76891
"25089","559September2013",137176
"25090","560September2013",296018
"25091","561September2013",158560
"25092","562September2013",505259
"25093","563September2013",125171
"25094","564September2013",131904
"25095","565September2013",153308
"25096","566September2013",105192
"25097","567September2013",119147
"25098","568September2013",105995
"25099","569September2013",109364
"25100","570September2013",100349
"25101","571September2013",167296
"25102","572September2013",156949
"25103","573September2013",98968
"25104","574September2013",208115
"25105","575September2013",120409
"25106","576September2013",154286
"25107","577September2013",116826
"25108","578September2013",227514
"25109","579September2013",195809
"25110","580September2013",234087
"25111","581September2013",127635
"25112","582September2013",161350
"25113","583September2013",102291
"25114","584September2013",105800
"25115","585September2013",144755
"25116","586September2013",353676
"25117","587September2013",224098
"25118","588September2013",138632
"25119","589September2013",99787
"25120","590September2013",112696
"25121","591September2013",133042
"25122","592September2013",104320
"25123","593September2013",218170
"25124","594September2013",96957
"25125","595September2013",337893
"25126","596September2013",100034
"25127","597September2013",116486
"25128","598September2013",139423
"25129","599September2013",215934
"25130","600September2013",149527
"25131","601September2013",112824
"25132","602September2013",141589
"25133","603September2013",150492
"25134","604September2013",193383
"25135","605September2013",153030
"25136","606September2013",133709
"25137","607September2013",92352
"25138","608September2013",215298
"25139","609September2013",106997
"25140","610September2013",95583
"25141","611September2013",138601
"25142","612September2013",164825
"25143","613September2013",153327
"25144","614September2013",148283
"25145","615September2013",220715
"25146","616September2013",200845
"25147","617September2013",147214
"25148","618September2013",146645
"25149","619September2013",98501
"25150","620September2013",179836
"25151","621September2013",134147
"25152","622September2013",96339
"25153","623September2013",186202
"25154","624September2013",161416
"25155","625September2013",145721
"25156","626September2013",220696
"25157","627September2013",128791
"25158","628September2013",144557
"25159","629September2013",194199
"25160","630September2013",154151
"25161","631September2013",119825
"25162","632September2013",161782
"25163","633September2013",161706
"25164","634September2013",151671
"25165","635September2013",135033
"25166","636September2013",132140
"25167","637September2013",204328
"25168","638September2013",136361
"25169","639September2013",109524
"25170","640September2013",258779
"25171","641September2013",144177
"25172","642September2013",87080
"25173","643September2013",175875
"25174","644September2013",189573
"25175","645September2013",248583
"25176","646September2013",114494
"25177","647September2013",131989
"25178","648September2013",147030
"25179","649September2013",81922
"25180","650September2013",147972
"25181","651September2013",177397
"25182","652September2013",147373
"25183","653September2013",134351
"25184","654September2013",149954
"25185","655September2013",161525
"25186","656September2013",75084
"25187","657September2013",121310
"25188","658September2013",144437
"25189","659September2013",128494
"25190","660September2013",103240
"25191","661September2013",160755
"25192","662September2013",203318
"25193","663September2013",44825
"25194","664September2013",111554
"25195","665September2013",191586
"25196","666September2013",153430
"25197","667September2013",202317
"25198","668September2013",204113
"25199","669September2013",103952
"25200","670September2013",152104
"25201","671September2013",131268
"25202","672September2013",203455
"25203","673September2013",153412
"25204","674September2013",182214
"25205","675September2013",98446
"25206","676September2013",198143
"25207","677September2013",192710
"25208","678September2013",170299
"25209","679September2013",227698
"25210","680September2013",113197
"25211","681September2013",90303
"25212","682September2013",307846
"25213","683September2013",216909
"25214","684September2013",165462
"25215","685September2013",189220
"25216","686September2013",142046
"25217","687September2013",181864
"25218","688September2013",82568
"25219","689September2013",167548
"25220","690September2013",135558
"25221","691September2013",197397
"25222","692September2013",154292
"25223","693September2013",152743
"25224","694September2013",190778
"25225","695September2013",124735
"25226","696September2013",171306
"25227","697September2013",235114
"25228","698September2013",346165
"25229","699September2013",189725
"25230","700September2013",120238
"25231","701September2013",126661
"25232","702September2013",100385
"25233","703September2013",75913
"25234","704September2013",235428
"25235","705September2013",175695
"25236","706September2013",128731
"25237","707September2013",186534
"25238","708September2013",86769
"25239","709September2013",231846
"25240","710September2013",100479
"25241","711September2013",161935
"25242","712September2013",147889
"25243","713September2013",273291
"25244","714September2013",95495
"25245","715September2013",147834
"25246","716September2013",134150
"25247","717September2013",123876
"25248","718September2013",180715
"25249","719September2013",138276
"25250","720September2013",162794
"25251","721September2013",170417
"25252","722September2013",230424
"25253","723September2013",147158
"25254","724September2013",152480
"25255","725September2013",131492
"25256","726September2013",250599
"25257","727September2013",102065
"25258","728September2013",117015
"25259","729September2013",237851
"25260","730September2013",200927
"25261","731September2013",210104
"25262","732September2013",165897
"25263","733September2013",422008
"25264","734September2013",130645
"25265","735September2013",120672
"25266","736September2013",127924
"25267","737September2013",141689
"25268","738September2013",195187
"25269","739September2013",214174
"25270","740September2013",152812
"25271","741September2013",166058
"25272","742September2013",186202
"25273","743September2013",86732
"25274","744September2013",142893
"25275","745September2013",174334
"25276","746September2013",117118
"25277","747September2013",180792
"25278","748September2013",123496
"25279","749September2013",124671
"25280","750September2013",111398
"25281","751September2013",96946
"25282","752September2013",113144
"25283","753September2013",212872
"25284","754September2013",199161
"25285","755September2013",242133
"25286","756September2013",377916
"25287","757September2013",137210
"25288","758September2013",110452
"25289","759September2013",155246
"25290","760September2013",179369
"25291","761September2013",199099
"25292","762September2013",77753
"25293","763September2013",137223
"25294","764September2013",77780
"25295","765September2013",199061
"25296","766September2013",136837
"25297","767September2013",136175
"25298","768September2013",291199
"25299","769September2013",301313
"25300","770September2013",155003
"25301","771September2013",153866
"25302","772September2013",75554
"25303","773September2013",133200
"25304","774September2013",127148
"25305","775September2013",205114
"25306","776September2013",103179
"25307","777September2013",82904
"25308","778September2013",143826
"25309","779September2013",162747
"25310","780September2013",148580
"25311","781September2013",115422
"25312","782September2013",120253
"25313","783September2013",157070
"25314","784September2013",181099
"25315","785September2013",137580
"25316","786September2013",85040
"25317","787September2013",226687
"25318","788September2013",416964
"25319","789September2013",75763
"25320","790September2013",170868
"25321","791September2013",163074
"25322","792September2013",168752
"25323","793September2013",112347
"25324","794September2013",67958
"25325","795September2013",100406
"25326","796September2013",163220
"25327","797September2013",82545
"25328","798September2013",174498
"25329","799September2013",234280
"25330","800September2013",127210
"25331","801September2013",107971
"25332","802September2013",154966
"25333","803September2013",146185
"25334","804September2013",109124
"25335","805September2013",160609
"25336","806September2013",154053
"25337","807September2013",224332
"25338","808September2013",161917
"25339","809September2013",209431
"25340","810September2013",134410
"25341","811September2013",99044
"25342","812September2013",152448
"25343","813September2013",129432
"25344","814September2013",196042
"25345","815September2013",219253
"25346","816September2013",111168
"25347","817September2013",507966
"25348","818September2013",138226
"25349","819September2013",138337
"25350","820September2013",283873
"25351","821September2013",157476
"25352","822September2013",177940
"25353","823September2013",130120
"25354","824September2013",170296
"25355","825September2013",105567
"25356","826September2013",195710
"25357","827September2013",284663
"25358","828September2013",116462
"25359","829September2013",143395
"25360","830September2013",138087
"25361","831September2013",290834
"25362","832September2013",150255
"25363","833September2013",122320
"25364","834September2013",136662
"25365","835September2013",114874
"25366","836September2013",138435
"25367","837September2013",56292
"25368","838September2013",170407
"25369","839September2013",125629
"25370","840September2013",173604
"25371","841September2013",73172
"25372","842September2013",417287
"25373","843September2013",230715
"25374","844September2013",96721
"25375","845September2013",111242
"25376","846September2013",209338
"25377","847September2013",162028
"25378","848September2013",147335
"25379","849September2013",176176
"25380","850September2013",142079
"25381","851September2013",121884
"25382","852September2013",107207
"25383","853September2013",208271
"25384","854September2013",160365
"25385","855September2013",124142
"25386","856September2013",170223
"25387","857September2013",157302
"25388","858September2013",105483
"25389","859September2013",167380
"25390","860September2013",119103
"25391","861September2013",80090
"25392","862September2013",201168
"25393","863September2013",206923
"25394","864September2013",100575
"25395","865September2013",171406
"25396","866September2013",147274
"25397","867September2013",113509
"25398","868September2013",230037
"25399","869September2013",141191
"25400","870September2013",159508
"25401","871September2013",131626
"25402","872September2013",205520
"25403","873September2013",87893
"25404","874September2013",101600
"25405","875September2013",117685
"25406","876September2013",202895
"25407","877September2013",154202
"25408","878September2013",197591
"25409","879September2013",82724
"25410","880September2013",164529
"25411","881September2013",91432
"25412","882September2013",143319
"25413","883September2013",106737
"25414","884September2013",119860
"25415","885September2013",109055
"25416","886September2013",144795
"25417","887September2013",158222
"25418","888September2013",170009
"25419","889September2013",96542
"25420","890September2013",126816
"25421","891September2013",184040
"25422","892September2013",172865
"25423","893September2013",146773
"25424","894September2013",195053
"25425","895September2013",212100
"25426","896September2013",159658
"25427","897September2013",100486
"25428","898September2013",147349
"25429","899September2013",126319
"25430","900September2013",130020
"25431","901September2013",168818
"25432","902September2013",133596
"25433","903September2013",277736
"25434","904September2013",137634
"25435","905September2013",232207
"25436","906September2013",258153
"25437","907September2013",132690
"25438","908September2013",104858
"25439","909September2013",241871
"25440","910September2013",132269
"25441","911September2013",221038
"25442","912September2013",122760
"25443","913September2013",206895
"25444","914September2013",212127
"25445","915September2013",145283
"25446","916September2013",123781
"25447","917September2013",158598
"25448","918September2013",120027
"25449","919September2013",126739
"25450","920September2013",125592
"25451","921September2013",238560
"25452","922September2013",165563
"25453","923September2013",129715
"25454","924September2013",112199
"25455","925September2013",166166
"25456","926September2013",158674
"25457","927September2013",142612
"25458","928September2013",174150
"25459","929September2013",136178
"25460","930September2013",177921
"25461","931September2013",94490
"25462","932September2013",174882
"25463","933September2013",169669
"25464","934September2013",159503
"25465","935September2013",123579
"25466","936September2013",158394
"25467","937September2013",158327
"25468","938September2013",220048
"25469","939September2013",139661
"25470","940September2013",162173
"25471","941September2013",117207
"25472","942September2013",134129
"25473","943September2013",158268
"25474","944September2013",187812
"25475","945September2013",103036
"25476","946September2013",97529
"25477","947September2013",205693
"25478","948September2013",174484
"25479","949September2013",120117
"25480","950September2013",136368
"25481","951September2013",180174
"25482","952September2013",170984
"25483","953September2013",122429
"25484","954September2013",153120
"25485","955September2013",102220
"25486","956September2013",104504
"25487","957September2013",179350
"25488","958September2013",115799
"25489","959September2013",157612
"25490","960September2013",150019
"25491","961September2013",153543
"25492","962September2013",144202
"25493","963September2013",247118
"25494","964September2013",208382
"25495","965September2013",191926
"25496","966September2013",105965
"25497","967September2013",204020
"25498","968September2013",169513
"25499","969September2013",74268
"25500","970September2013",77144
"25501","971September2013",187264
"25502","972September2013",80968
"25503","973September2013",137789
"25504","974September2013",273076
"25505","975September2013",176831
"25506","976September2013",154295
"25507","977September2013",119838
"25508","978September2013",153287
"25509","979September2013",145220
"25510","980September2013",165965
"25511","981September2013",161729
"25512","982September2013",183821
"25513","983September2013",278713
"25514","984September2013",131234
"25515","985September2013",210087
"25516","986September2013",141500
"25517","987September2013",156596
"25518","988September2013",114120
"25519","989September2013",119667
"25520","990September2013",144022
"25521","991September2013",123773
"25522","992September2013",139299
"25523","993September2013",181271
"25524","994September2013",103190
"25525","995September2013",206018
"25526","996September2013",102352
"25527","997September2013",118671
"25528","998September2013",100347
"25529","999September2013",210904
"25530","1000September2013",165186
"25531","1001September2013",126399
"25532","1002September2013",137709
"25533","1003September2013",163926
"25534","1004September2013",111809
"25535","1005September2013",139787
"25536","1006September2013",135073
"25537","1007September2013",152796
"25538","1008September2013",117226
"25539","1009September2013",152863
"25540","1010September2013",187463
"25541","1011September2013",172134
"25542","1012September2013",144652
"25543","1013September2013",93710
"25544","1014September2013",295370
"25545","1015September2013",130622
"25546","1016September2013",116001
"25547","1017September2013",170874
"25548","1018September2013",264269
"25549","1019September2013",218200
"25550","1020September2013",213353
"25551","1021September2013",207059
"25552","1022September2013",162951
"25553","1023September2013",148448
"25554","1024September2013",144030
"25555","1025September2013",177428
"25556","1026September2013",214553
"25557","1027September2013",312210
"25558","1028September2013",105501
"25559","1029September2013",125559
"25560","1030September2013",85977
"25561","1031September2013",106057
"25562","1032September2013",212011
"25563","1033September2013",326006
"25564","1034September2013",149949
"25565","1035September2013",114126
"25566","1036September2013",102745
"25567","1037September2013",170847
"25568","1038September2013",142586
"25569","1039September2013",180016
"25570","1040September2013",196081
"25571","1041September2013",141863
"25572","1042September2013",96039
"25573","1043September2013",205598
"25574","1044September2013",150338
"25575","1045September2013",203658
"25576","1046September2013",195865
"25577","1047September2013",109051
"25578","1048September2013",150503
"25579","1049September2013",95849
"25580","1050September2013",163943
"25581","1051September2013",154705
"25582","1052September2013",169051
"25583","1053September2013",205434
"25584","1054September2013",131071
"25585","1055September2013",178010
"25586","1056September2013",85307
"25587","1057September2013",148271
"25588","1058September2013",166263
"25589","1059September2013",193362
"25590","1060September2013",166050
"25591","1061September2013",165345
"25592","1062September2013",143013
"25593","1063September2013",93821
"25594","1064September2013",217956
"25595","1065September2013",97999
"25596","1066September2013",258904
"25597","1067September2013",130367
"25598","1068September2013",96201
"25599","1069September2013",148054
"25600","1070September2013",158526
"25601","1071September2013",135146
"25602","1072September2013",158924
"25603","1073September2013",164957
"25604","1074September2013",116851
"25605","1075September2013",274704
"25606","1076September2013",80668
"25607","1077September2013",99787
"25608","1078September2013",152115
"25609","1079September2013",205144
"25610","1080September2013",226571
"25611","1081September2013",157051
"25612","1082September2013",161232
"25613","1083September2013",104509
"25614","1084September2013",144124
"25615","1085September2013",184795
"25616","1086September2013",215284
"25617","1087September2013",139663
"25618","1088September2013",116306
"25619","1089September2013",225958
"25620","1090September2013",153821
"25621","1091September2013",187158
"25622","1092September2013",272192
"25623","1093September2013",191957
"25624","1094September2013",99219
"25625","1095September2013",116262
"25626","1096September2013",113836
"25627","1097September2013",257418
"25628","1098September2013",121951
"25629","1099September2013",215057
"25630","1100September2013",126228
"25631","1101September2013",224358
"25632","1102September2013",157907
"25633","1103September2013",97589
"25634","1104September2013",128675
"25635","1105September2013",90401
"25636","1106September2013",112297
"25637","1107September2013",139912
"25638","1108September2013",132492
"25639","1109September2013",111856
"25640","1110September2013",95719
"25641","1111September2013",136105
"25642","1112September2013",266776
"25643","1113September2013",146203
"25644","1114September2013",487211
"25645","1115September2013",130107
"25646","1September2014",106398
"25647","2September2014",128828
"25648","3September2014",173615
"25649","4September2014",244563
"25650","5September2014",118728
"25651","6September2014",127896
"25652","7September2014",231254
"25653","8September2014",147382
"25654","9September2014",172952
"25655","10September2014",141676
"25656","11September2014",194808
"25657","12September2014",191494
"25658","13September2014",NA
"25659","14September2014",141173
"25660","15September2014",163737
"25661","16September2014",187476
"25662","17September2014",160799
"25663","18September2014",169868
"25664","19September2014",166988
"25665","20September2014",NA
"25666","21September2014",140565
"25667","22September2014",NA
"25668","23September2014",131966
"25669","24September2014",237615
"25670","25September2014",262123
"25671","26September2014",169219
"25672","27September2014",240430
"25673","28September2014",141844
"25674","29September2014",198349
"25675","30September2014",122144
"25676","31September2014",146047
"25677","32September2014",NA
"25678","33September2014",202562
"25679","34September2014",201903
"25680","35September2014",251875
"25681","36September2014",NA
"25682","37September2014",169580
"25683","38September2014",151182
"25684","39September2014",119693
"25685","40September2014",123757
"25686","41September2014",NA
"25687","42September2014",258695
"25688","43September2014",175017
"25689","44September2014",157501
"25690","45September2014",126807
"25691","46September2014",NA
"25692","47September2014",189546
"25693","48September2014",93719
"25694","49September2014",186963
"25695","50September2014",102718
"25696","51September2014",NA
"25697","52September2014",NA
"25698","53September2014",129312
"25699","54September2014",185618
"25700","55September2014",117952
"25701","56September2014",195909
"25702","57September2014",221636
"25703","58September2014",NA
"25704","59September2014",142121
"25705","60September2014",200124
"25706","61September2014",126833
"25707","62September2014",161194
"25708","63September2014",173825
"25709","64September2014",270090
"25710","65September2014",129786
"25711","66September2014",147413
"25712","67September2014",188431
"25713","68September2014",176970
"25714","69September2014",224474
"25715","70September2014",164629
"25716","71September2014",226886
"25717","72September2014",NA
"25718","73September2014",113506
"25719","74September2014",157613
"25720","75September2014",148578
"25721","76September2014",NA
"25722","77September2014",201198
"25723","78September2014",91960
"25724","79September2014",133134
"25725","80September2014",182754
"25726","81September2014",NA
"25727","82September2014",229709
"25728","83September2014",99083
"25729","84September2014",322497
"25730","85September2014",206621
"25731","86September2014",120636
"25732","87September2014",155765
"25733","88September2014",153593
"25734","89September2014",NA
"25735","90September2014",214362
"25736","91September2014",161747
"25737","92September2014",155072
"25738","93September2014",146739
"25739","94September2014",180265
"25740","95September2014",201615
"25741","96September2014",135571
"25742","97September2014",166925
"25743","98September2014",135413
"25744","99September2014",NA
"25745","100September2014",NA
"25746","101September2014",187993
"25747","102September2014",186518
"25748","103September2014",119257
"25749","104September2014",256396
"25750","105September2014",113666
"25751","106September2014",213974
"25752","107September2014",186441
"25753","108September2014",NA
"25754","109September2014",162720
"25755","110September2014",111431
"25756","111September2014",170963
"25757","112September2014",153677
"25758","113September2014",NA
"25759","114September2014",132518
"25760","115September2014",NA
"25761","116September2014",180740
"25762","117September2014",96535
"25763","118September2014",202030
"25764","119September2014",149133
"25765","120September2014",181858
"25766","121September2014",113714
"25767","122September2014",192946
"25768","123September2014",176843
"25769","124September2014",113531
"25770","125September2014",292836
"25771","126September2014",149374
"25772","127September2014",NA
"25773","128September2014",201393
"25774","129September2014",NA
"25775","130September2014",129756
"25776","131September2014",119345
"25777","132September2014",NA
"25778","133September2014",160782
"25779","134September2014",118129
"25780","135September2014",150426
"25781","136September2014",NA
"25782","137September2014",NA
"25783","138September2014",189535
"25784","139September2014",NA
"25785","140September2014",195854
"25786","141September2014",131926
"25787","142September2014",114473
"25788","143September2014",173216
"25789","144September2014",NA
"25790","145September2014",NA
"25791","146September2014",205391
"25792","147September2014",204857
"25793","148September2014",217334
"25794","149September2014",NA
"25795","150September2014",214717
"25796","151September2014",171035
"25797","152September2014",139973
"25798","153September2014",177999
"25799","154September2014",229926
"25800","155September2014",NA
"25801","156September2014",172393
"25802","157September2014",246660
"25803","158September2014",202297
"25804","159September2014",NA
"25805","160September2014",147055
"25806","161September2014",181703
"25807","162September2014",203191
"25808","163September2014",173178
"25809","164September2014",NA
"25810","165September2014",NA
"25811","166September2014",138375
"25812","167September2014",236609
"25813","168September2014",183823
"25814","169September2014",148127
"25815","170September2014",126469
"25816","171September2014",216193
"25817","172September2014",NA
"25818","173September2014",204345
"25819","174September2014",NA
"25820","175September2014",150955
"25821","176September2014",130739
"25822","177September2014",105171
"25823","178September2014",263839
"25824","179September2014",186311
"25825","180September2014",178097
"25826","181September2014",NA
"25827","182September2014",140097
"25828","183September2014",NA
"25829","184September2014",161250
"25830","185September2014",181090
"25831","186September2014",NA
"25832","187September2014",158001
"25833","188September2014",120549
"25834","189September2014",212622
"25835","190September2014",NA
"25836","191September2014",NA
"25837","192September2014",NA
"25838","193September2014",123389
"25839","194September2014",128743
"25840","195September2014",269312
"25841","196September2014",135543
"25842","197September2014",165616
"25843","198September2014",76138
"25844","199September2014",204881
"25845","200September2014",190876
"25846","201September2014",129322
"25847","202September2014",152593
"25848","203September2014",173467
"25849","204September2014",NA
"25850","205September2014",164479
"25851","206September2014",185129
"25852","207September2014",280338
"25853","208September2014",70540
"25854","209September2014",159709
"25855","210September2014",79212
"25856","211September2014",321562
"25857","212September2014",117303
"25858","213September2014",224575
"25859","214September2014",235722
"25860","215September2014",NA
"25861","216September2014",189410
"25862","217September2014",120388
"25863","218September2014",NA
"25864","219September2014",82359
"25865","220September2014",119725
"25866","221September2014",146627
"25867","222September2014",125660
"25868","223September2014",180599
"25869","224September2014",171565
"25870","225September2014",129841
"25871","226September2014",180582
"25872","227September2014",133517
"25873","228September2014",198771
"25874","229September2014",222465
"25875","230September2014",191218
"25876","231September2014",NA
"25877","232September2014",84430
"25878","233September2014",230765
"25879","234September2014",279943
"25880","235September2014",151793
"25881","236September2014",178472
"25882","237September2014",116504
"25883","238September2014",197778
"25884","239September2014",124782
"25885","240September2014",118363
"25886","241September2014",169751
"25887","242September2014",101395
"25888","243September2014",NA
"25889","244September2014",138658
"25890","245September2014",235383
"25891","246September2014",175456
"25892","247September2014",214663
"25893","248September2014",201211
"25894","249September2014",131890
"25895","250September2014",211742
"25896","251September2014",465833
"25897","252September2014",251242
"25898","253September2014",135647
"25899","254September2014",78225
"25900","255September2014",149690
"25901","256September2014",245010
"25902","257September2014",128357
"25903","258September2014",NA
"25904","259September2014",361866
"25905","260September2014",164543
"25906","261September2014",329614
"25907","262September2014",570922
"25908","263September2014",NA
"25909","264September2014",158497
"25910","265September2014",116698
"25911","266September2014",96770
"25912","267September2014",206676
"25913","268September2014",119082
"25914","269September2014",230664
"25915","270September2014",232311
"25916","271September2014",205935
"25917","272September2014",160835
"25918","273September2014",178426
"25919","274September2014",118299
"25920","275September2014",NA
"25921","276September2014",111991
"25922","277September2014",NA
"25923","278September2014",178645
"25924","279September2014",NA
"25925","280September2014",149536
"25926","281September2014",144189
"25927","282September2014",113046
"25928","283September2014",NA
"25929","284September2014",NA
"25930","285September2014",136438
"25931","286September2014",125974
"25932","287September2014",NA
"25933","288September2014",NA
"25934","289September2014",144365
"25935","290September2014",182783
"25936","291September2014",200299
"25937","292September2014",146158
"25938","293September2014",155998
"25939","294September2014",145594
"25940","295September2014",140435
"25941","296September2014",178853
"25942","297September2014",168192
"25943","298September2014",NA
"25944","299September2014",201035
"25945","300September2014",196891
"25946","301September2014",143673
"25947","302September2014",91900
"25948","303September2014",148919
"25949","304September2014",176792
"25950","305September2014",144369
"25951","306September2014",NA
"25952","307September2014",68043
"25953","308September2014",218864
"25954","309September2014",176675
"25955","310September2014",235620
"25956","311September2014",174533
"25957","312September2014",135396
"25958","313September2014",175317
"25959","314September2014",128478
"25960","315September2014",107205
"25961","316September2014",240535
"25962","317September2014",NA
"25963","318September2014",176145
"25964","319September2014",189357
"25965","320September2014",366512
"25966","321September2014",142067
"25967","322September2014",131239
"25968","323September2014",188141
"25969","324September2014",151890
"25970","325September2014",164972
"25971","326September2014",122666
"25972","327September2014",196013
"25973","328September2014",113818
"25974","329September2014",166623
"25975","330September2014",98448
"25976","331September2014",136152
"25977","332September2014",93548
"25978","333September2014",252214
"25979","334September2014",130185
"25980","335September2014",404233
"25981","336September2014",334120
"25982","337September2014",122482
"25983","338September2014",178964
"25984","339September2014",153447
"25985","340September2014",160777
"25986","341September2014",138899
"25987","342September2014",NA
"25988","343September2014",186006
"25989","344September2014",214368
"25990","345September2014",NA
"25991","346September2014",173297
"25992","347September2014",124471
"25993","348September2014",NA
"25994","349September2014",205678
"25995","350September2014",171596
"25996","351September2014",154530
"25997","352September2014",162867
"25998","353September2014",170132
"25999","354September2014",206990
"26000","355September2014",232769
"26001","356September2014",142036
"26002","357September2014",190112
"26003","358September2014",260159
"26004","359September2014",167983
"26005","360September2014",175231
"26006","361September2014",148841
"26007","362September2014",240992
"26008","363September2014",185862
"26009","364September2014",125635
"26010","365September2014",NA
"26011","366September2014",159886
"26012","367September2014",134121
"26013","368September2014",243332
"26014","369September2014",165208
"26015","370September2014",195057
"26016","371September2014",165123
"26017","372September2014",225555
"26018","373September2014",114222
"26019","374September2014",175162
"26020","375September2014",240223
"26021","376September2014",208983
"26022","377September2014",198044
"26023","378September2014",168584
"26024","379September2014",98482
"26025","380September2014",348704
"26026","381September2014",224531
"26027","382September2014",201565
"26028","383September2014",445789
"26029","384September2014",230117
"26030","385September2014",NA
"26031","386September2014",180222
"26032","387September2014",226751
"26033","388September2014",263253
"26034","389September2014",264697
"26035","390September2014",281796
"26036","391September2014",147927
"26037","392September2014",188592
"26038","393September2014",144920
"26039","394September2014",202629
"26040","395September2014",97215
"26041","396September2014",256962
"26042","397September2014",138357
"26043","398September2014",139172
"26044","399September2014",NA
"26045","400September2014",225207
"26046","401September2014",196065
"26047","402September2014",149154
"26048","403September2014",184548
"26049","404September2014",117813
"26050","405September2014",117398
"26051","406September2014",165525
"26052","407September2014",NA
"26053","408September2014",112761
"26054","409September2014",146307
"26055","410September2014",159065
"26056","411September2014",230098
"26057","412September2014",NA
"26058","413September2014",NA
"26059","414September2014",161330
"26060","415September2014",153908
"26061","416September2014",279187
"26062","417September2014",193886
"26063","418September2014",132119
"26064","419September2014",129198
"26065","420September2014",NA
"26066","421September2014",214287
"26067","422September2014",115917
"26068","423September2014",308606
"26069","424September2014",180161
"26070","425September2014",83039
"26071","426September2014",128684
"26072","427September2014",NA
"26073","428September2014",NA
"26074","429September2014",NA
"26075","430September2014",NA
"26076","431September2014",227379
"26077","432September2014",281199
"26078","433September2014",151985
"26079","434September2014",NA
"26080","435September2014",75715
"26081","436September2014",135949
"26082","437September2014",173723
"26083","438September2014",139872
"26084","439September2014",181938
"26085","440September2014",124724
"26086","441September2014",160757
"26087","442September2014",102509
"26088","443September2014",130321
"26089","444September2014",293711
"26090","445September2014",210253
"26091","446September2014",127148
"26092","447September2014",133727
"26093","448September2014",214850
"26094","449September2014",277779
"26095","450September2014",205819
"26096","451September2014",137986
"26097","452September2014",120804
"26098","453September2014",236223
"26099","454September2014",144179
"26100","455September2014",198518
"26101","456September2014",147949
"26102","457September2014",NA
"26103","458September2014",179985
"26104","459September2014",226447
"26105","460September2014",94907
"26106","461September2014",119162
"26107","462September2014",122905
"26108","463September2014",149445
"26109","464September2014",257377
"26110","465September2014",195788
"26111","466September2014",198371
"26112","467September2014",344976
"26113","468September2014",134967
"26114","469September2014",274209
"26115","470September2014",422388
"26116","471September2014",NA
"26117","472September2014",124487
"26118","473September2014",84622
"26119","474September2014",190210
"26120","475September2014",158146
"26121","476September2014",143060
"26122","477September2014",NA
"26123","478September2014",167649
"26124","479September2014",282823
"26125","480September2014",124987
"26126","481September2014",136862
"26127","482September2014",193742
"26128","483September2014",130775
"26129","484September2014",181300
"26130","485September2014",NA
"26131","486September2014",113653
"26132","487September2014",176133
"26133","488September2014",90203
"26134","489September2014",195240
"26135","490September2014",NA
"26136","491September2014",175840
"26137","492September2014",NA
"26138","493September2014",222582
"26139","494September2014",228014
"26140","495September2014",130956
"26141","496September2014",191215
"26142","497September2014",226924
"26143","498September2014",NA
"26144","499September2014",125006
"26145","500September2014",NA
"26146","501September2014",NA
"26147","502September2014",262543
"26148","503September2014",179025
"26149","504September2014",166079
"26150","505September2014",110612
"26151","506September2014",189696
"26152","507September2014",215876
"26153","508September2014",175321
"26154","509September2014",154364
"26155","510September2014",199373
"26156","511September2014",140221
"26157","512September2014",NA
"26158","513September2014",433073
"26159","514September2014",NA
"26160","515September2014",222230
"26161","516September2014",151709
"26162","517September2014",144988
"26163","518September2014",NA
"26164","519September2014",126639
"26165","520September2014",95889
"26166","521September2014",125686
"26167","522September2014",NA
"26168","523September2014",337108
"26169","524September2014",222302
"26170","525September2014",253065
"26171","526September2014",260189
"26172","527September2014",273725
"26173","528September2014",275385
"26174","529September2014",198840
"26175","530September2014",173160
"26176","531September2014",126757
"26177","532September2014",261542
"26178","533September2014",235414
"26179","534September2014",NA
"26180","535September2014",208850
"26181","536September2014",211456
"26182","537September2014",141043
